test_name,client_name,target_opcode,source_label,param_existing_slots,nobs,intercept_runtime_ms,intercept_pvalue,rsquared,rsquared_adj,target_coef_runtime_ms,target_coef_pvalue,target_coef_conf_int_low,target_coef_conf_int_high,update_runtime_ms,update_pvalue,update_conf_int_low,update_conf_int_high,param_opcode,param_account_mode
test_account_access,erigon,CALL,presets[cold_account_code_access],,176,2301.1882742402377,0.001,0.9051898956185946,0.9040938250477113,0.07498133271243235,0.001,0.06999499754109706,0.08005883615015767,0.2246117703918553,0.001,0.2115211225217993,0.23796123668978167,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,geth,CALL,presets[cold_account_code_access],,286,759.616931216823,0.001,0.8353665813326433,0.8342030942749235,0.034002591129689175,0.001,0.032158195353178765,0.03592027666924406,0.053397962514064555,0.001,0.049181646664867025,0.057379536658666186,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,nethermind,CALL,presets[cold_account_code_access],,242,555.6285473946399,0.001,0.8461060850393454,0.8448182698513901,0.029978907825643532,0.001,0.027958849657759143,0.03211247168367409,0.01587389531105474,0.001,0.011316015447707564,0.02012368979391175,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,reth,CALL,presets[cold_account_code_access],,462,589.3313843802873,0.001,0.94873973063737,0.9485163743438509,0.030423161762672533,0.001,0.028942560367192116,0.0320239429028923,0.13974625857834055,0.001,0.1371589963503042,0.1423609886918253,CALL,AccountMode.EXISTING_CONTRACT
test_account_access,besu,CALL,presets[cold_account_nocode_access],,440,487.6695079409961,0.001,0.9268986707304075,0.9265641108710502,0.012199119940415327,0.001,0.01171561228610813,0.012710178147188585,0.05094217087408042,0.001,0.04914706039921538,0.05264285341116004,CALL,AccountMode.EXISTING_EOA
test_account_access,erigon,CALL,presets[cold_account_nocode_access],,176,316.31954870744335,0.001,0.976963415572735,0.9766970966776222,0.0077478962107298335,0.001,0.006943308666373138,0.008461156161365876,0.0674959404733007,0.001,0.06525519556088956,0.06962094004155023,CALL,AccountMode.EXISTING_EOA
test_account_access,geth,CALL,presets[cold_account_nocode_access],,286,278.2037249165928,0.001,0.8891874628772312,0.8884043354063988,0.013977133341789103,0.001,0.013363148786714607,0.014569934421252916,0.04359597783794701,0.001,0.04174714779758392,0.04529550122674872,CALL,AccountMode.EXISTING_EOA
test_account_access,nethermind,CALL,presets[cold_account_nocode_access],,242,167.43250528143818,0.001,0.9347088163537032,0.9341624466160773,0.0037167728630972683,0.001,0.0032923671619887853,0.004158032495100377,0.03375180150245003,0.001,0.03216833476954998,0.03535868841520727,CALL,AccountMode.EXISTING_EOA
test_account_access,reth,CALL,presets[cold_account_nocode_access],,462,155.86557524923148,0.001,0.9910317019157927,0.9909926243642275,0.0,1.0,0.0,0.0,0.16414693842293185,0.001,0.16322945439430314,0.16512093852010004,CALL,AccountMode.EXISTING_EOA
test_account_access,besu,CALL,presets[cold_account_code_access],,440,392.51981307817806,0.001,0.9830353430321219,0.982957701581468,0.012801340498116442,0.001,0.012484858414793692,0.013159972156647857,0.032743495626849625,0.001,0.013981753062245831,0.055197120745454374,CALL,AccountMode.NON_EXISTING_ACCOUNT
test_account_access,besu,CALL,presets[cold_account_nocode_access],,440,392.51981307817806,0.001,0.9830353430321219,0.982957701581468,0.012801340498116442,0.001,0.012484858414793692,0.013159972156647857,0.032743495626849625,0.001,0.013981753062245831,0.055197120745454374,CALL,AccountMode.NON_EXISTING_ACCOUNT
